USER,DATE,STAR,LIKE,TITLE,REVIEW
박수승,2023-06-28 00:16:21-07:00,5,0,만족헙니다,비대면이긴 하나  대면진료 보는것처럼 상세히 설명 해주셨습니다. 궁금한점 역시 알아듣기 쉽게 이야기 해주시고  대면진료보다 편하고 좋은것 같습니다
tinaay81,2023-06-27 23:07:37-07:00,5,0,다이어트 처방,너무 친절하세요! 설명도 자세히 해주시고
모노머,2023-06-27 18:15:39-07:00,4,0,약성분 뭔지모른다고 전화를 끊어버리는 의사가있네요,약성분명대면서 그거 처방해드려요 하길래 성분은 모르고 내상태가이렇다라고 말하니 그냥 병원가라고 말하고 바로 끊어버리네 그러고 전화통화안된다고 취소해버리니 뭘 할 수가없네요 진료의사목록에서나 뺄 수있게 해주세요
호롤롤로로로로롤,2023-06-26 22:46:42-07:00,4,0,진료 스피드가 어마합니다.,"리뷰보고 다이어트 비대면 진료 신청했는데, 상세하게 설명해주시고 그런줄 알았어요.. 과거에 삭*다 처방받아 본 적 있다고 하니 스피드하게 처방해주신다는 말씀만 하시고 진료가 끝났습니다.. 약국 지정해서 냉장배송으로 선택했는데 모든 서비스면에서 괜찮습니다. 처방 가능한 병원 찾아서 직접 방문하지  않아도 되니 편해서 좋습니다. 특히 이 더운 날씨에요~ 가격은 착하지 않아서 별 한개 뺍니다~"
눈꽃88,2023-06-26 21:35:52-07:00,5,0,간편해요,편리하고 친절하십니다
모텔에서 찾음,2023-06-26 09:46:01-07:00,5,0,친절하고 좋아요.,또 올께요^^
영킹영보스,2023-06-25 23:04:40-07:00,5,0,부담없이 좋습니다,좋습니다
잼이소ㅑ햫,2023-06-25 21:27:47-07:00,5,0,만족해요,너무아파서 병원도 가기힘들때 비대면으로 진료받고 쉬니까 편해요
상추쌈도사,2023-06-25 20:56:26-07:00,1,0,고객센터 전회번호도 없고..,"카드 등록하몀 포인트 주고 바로결제되서 편하다더니 
물어보지도 않고 일시불 결제라니요...
포인트도 쓰고 할랬더니 그냥 뭐 알림도 없이 
의사와 전화통화 끝나자 마자 일시불결제
병원측에서 결제건은 나만의닥터에
문의해야한다고 해서 보니 고객센터 전회번호도 없고 오로지 톡으로 문의해야해서 매우 불편하네요!!!!"
Djsjnwnbd,2023-06-23 21:02:03-07:00,5,0,친절해요,빠르고 잘 상담 해주셔서 감사합니다
산이랑 들이랑,2023-06-22 19:50:45-07:00,4,0,지역 불균형 비대면 진료로~~^^,"강원도에 사는 일인으로 지방은 약 값도 너무 비싸요.
비대면 진료로 지역적 불균형을 해소에 보렴니다."
torytorydo,2023-06-22 17:49:57-07:00,5,0,삭센다처방받았습니다,꼼꼼히 설명해 주셔서 안심이 되었습니다 감사합니다
박하란,2023-06-21 20:44:24-07:00,5,0,짱짱,이렇게 편할거라고는 생각도 못했어요!!
조앙ㅎ,2023-06-21 19:51:50-07:00,5,0,좋아요,"급했는데, 빠르고 정확한 진료로 마음 편하게 받았습니다."
JustinYoon,2023-06-21 19:44:16-07:00,5,0,간편하고 좋습니다,간편하고 좋습니다.
뿜뿜ㅎ,2023-06-20 17:54:22-07:00,5,0,너무너무 좋아요,시간내서 약지으러 갈 필요없이 비대면으로 처방과 최저가 약처방까지 완전 굿굿
김ㅇ야,2023-06-20 17:26:30-07:00,5,0,이시대에 알맞은 앱,편해요
내내내유유유,2023-06-20 02:12:17-07:00,5,0,"친절, 신속, 정확",친절하세요. 약에대해 자세히알려주시고 시간약속도 정확하시네요   감사합니다~!
sublossom,2023-06-20 00:10:08-07:00,4,0,약국 관리 좀 해주세요!,조제 요청해도 안 보는건지 못 보는건지 연결이 몇분간 계속 이어져서 취소할 수밖에 없어요ㅠ 약국은 그냥 방문수령 해야하는 건지 이 부분만 개선되면 더 좋을 거 같아요..!
원기충전,2023-06-19 18:24:29-07:00,5,0,추천해요,"너무 편리합니다.
다만 약국 선택시 매번 주소, 결제 관련 재입력해야하는게 약간 귀찮아요."
낭월리,2023-06-18 23:47:31-07:00,5,0,개편함,개퍈함
호잇이랑,2023-06-18 22:06:32-07:00,5,0,엄청 편해요,비대면으로 집앞까지 배송해주니까 좋아요
예압827491,2023-06-18 20:23:33-07:00,1,1,제휴약국몇개 안되서,진료비만 내고 약조제 다 거부 당했네요.
윈터로즈,2023-06-18 19:11:53-07:00,1,0,로그인이 안 돼요,"가입도 몇 번만에 했는데 됐는지 안 됐는지 모르겠더니
이미 가입했다고 하면서 로그인이 안 됨ㅋㅋ... 
탈퇴는 또 어떻게 한담?"
오히스라,2023-06-18 06:14:44-07:00,5,0,탈모 약 처방,처음 해보는데 편리하고 만족스럽네요
걍뭐..,2023-06-18 02:56:36-07:00,5,0,친절하고 좋으세요.,일요일인데 편하게 진료했네요. 친절하고 좋으십니다
이즈12,2023-06-18 00:03:31-07:00,5,0,너무좋아요,굿굿
휘쏘,2023-06-17 20:15:58-07:00,4,0,친절하세요,"바쁘실텐데 차근차근 대화해 주셨습니다
감사합니다"
수라왕슈라토,2023-06-16 18:45:13-07:00,5,0,급한 상황 속 굿 닥터!,일단 친절하고 간략.명확한 상담과 보편적인 처방비와 약제비로 치료를 시작할 수 있게 됐습니다.
대실망2,2023-06-15 03:19:44-07:00,1,1,관리도 전혀 안 됨,"정해진 의사가 아닌 다른 사람이 정해진 시간도 안 지키고 막 전화하고 사진까지 올려 놓은 복용약이 아닌 듣보잡 이상한 카피약을 처방해 주었음. 
겁나는 사이트임다."
피팤,2023-06-15 03:08:05-07:00,5,0,싸게 잘 구매함,직접가는것보다 훨씬싸게 구입했습니다!
woovean,2023-06-14 17:22:09-07:00,5,0,다이어트 주사 처방,꼼꼼하게 상담하고 처방해주셨어요👍
금귤2,2023-06-13 19:08:04-07:00,1,0,완전 불편함,"카카오톡, 앱내 고객센터 문의 넣어도 답도 없고 
다른 비대면 앱 고객센터처럼 운영되면 바라는게
없겠음 그외 다른건 좋아요"
ggaahhjj,2023-06-13 18:38:58-07:00,5,0,편합니다,좋아요
Dajookim,2023-06-13 17:20:29-07:00,5,0,잘쓰고 있어요,급할때 사용하기 넘 좋아요 병원까지 못갈정도로 아플때요
리경입니다,2023-06-11 23:07:52-07:00,5,0,깰끔,왓다리갓다리안하고 편해요
‘ㅜ,2023-06-11 22:16:03-07:00,5,0,좋아요,"병원갈시간이없는데
비대면으로 집까지 배달오니 너무 편해여ㅠㅠ"
광신달구지,2023-06-11 21:45:12-07:00,5,0,친절,"진료에대해서 설명도잘해주시고 친절히
잘응대해주셔습니다"
세에에에커커커,2023-06-11 20:01:45-07:00,5,0,굿,코로나 시대에 개혁명 개죠음
간절히기도해요,2023-06-11 18:15:01-07:00,5,0,최고의 어플,"우울증과 대인기피증이 있어 병원 한번 가기 힘든 저에게 빛과도 같은 어플입니다
사라진다는 것이 너무나도 아쉽고 속상하네요"
신라면세점굿,2023-06-11 16:48:01-07:00,5,0,비대면진료,원하는 시간에 원하는 선생님과 약국을 비교해서 처방가능하니 너무 좋습니다
진진띵,2023-06-10 23:48:12-07:00,5,0,어플리뷰,간편하고 믿을 수 있어서 너무 좋아요~~
Crave07,2023-06-08 20:03:03-07:00,5,0,너무좋아요,안없어졌으면 ㅠㅠ
dmsgk415263,2023-06-08 19:29:21-07:00,5,1,아쉬운 점!!,약국을 선택할 때 약국을 검색할 수 있게 해주셨으면 좋겠어요 . 계속 스크롤 밑으로 내리면서 하니까 착한 가격 찾기가 힘들더라고요. 그리고 최저가 순으로 보여주시면 더 좋을 것 같아요. 약국을 선택하고 가격보고 다시 취소하고 반복하니까 너무 힘들더라고요ㅠㅠ 그렇지만 비대면이라 시간의 제약이 없다는것 빠른 진료가 가능하다는 점 가격을 미리 안내받을 수 있다는 점이 매우 좋네요. 앞으로도 자주 이용할 것 같아요! 감사합니다
kkiri0417,2023-06-08 17:45:37-07:00,5,0,친절하시고 신속하게 상담해주셨어요,약효과는 복용전이라 아직 모르겠지만 상담은 만족스럽습니다~
1(/)3,2023-06-08 06:52:57-07:00,5,0,진짜 이런 앱 너무 좋습니다,주변 병원도 약국도 모두 닫은 저녁 시간에 진료와 조제가 가능한 곳들을 바로 연결해서 집에서 급하게 약 먹을 수 있어서 기뻤습니다 감사합니다
야닉시너,2023-06-08 00:59:34-07:00,5,0,빠른 진료,정말 빠른 진료와 친절한 상담 무엇보다 편리함이 너무 좋습니다 감사합니다
이엥응,2023-06-07 22:59:28-07:00,5,0,감사해요❤️,친절히 상담 해주시고 약도 최대한 지체하지 않고 처방 해주셔서 불안한 마음이 싹 가셨네요 너무 감사드려요!
Hadden:),2023-06-07 21:26:25-07:00,5,0,시간없을땐 최고,잘 사용하고 있어요^^
님반달,2023-06-07 19:27:46-07:00,5,0,최고에요,덕분에 빠르게 진료 보고 필요한 약들을 살 수 있는 기회를 앱을 통해서 편안함을 느끼고 있어요
킴경,2023-06-06 21:51:49-07:00,5,0,굿굿,귯굿귯
Nikestamp,2023-06-04 23:27:50-07:00,5,0,공황장애 와서 병원 예약 못했는데,"이 어플 추천 합니다
여러분 급한 약재조 필수예요 
공황장애 한달 기다리라고 했는데 
약부터 먹는게 우선인거 같아여"
sungmi's,2023-06-04 22:30:32-07:00,5,0,너무 편리한 세상이 왔네요!,"의사쌤이 예약시간맞춰 전화주시고, 약도 약국선택해서 택배로 배송됩니다!"
아 진짜 뭐로하냐,2023-06-04 20:44:40-07:00,1,1,진료 안해줌 돈 아까움,"한번 진료에 2만원...차라리 병원가서 진료하는게 더 좋을것 같아요. 비대면이라 진료를 못하는건 맞지만 그래도 ”어디가 안좋냐“, “지금은 어디가 어떻게 아프냐” 이런건 물어봐야하는거 아닌가요? 2만원 그냥 날린 기분이여서 기분이 좋진 않네요. 다신 사용 안합니다."
팍지성,2023-06-04 18:49:45-07:00,5,0,편리하고 시간없는 직장인에게 좋아요,궁금한것들 주의사항 잘 알려쥬시네요^^
최고에오 굿,2023-06-04 18:01:22-07:00,5,0,추천해요,"병원업무시간이랑 근무시간이
겹치는 사람들에게는 아주 편리한 어플인거같아여!"
ddoob,2023-06-04 17:57:04-07:00,5,0,앱 잘 만들었네요,사용성 좋아요
씽쏭 붕어,2023-06-03 04:20:43-07:00,5,0,너ㅜ조아용,외ㅏㄴ전조아용 ㅎㅎ❤️
관켈메,2023-06-02 22:32:04-07:00,5,0,굿굿,웅
에쬬엘,2023-06-02 20:26:10-07:00,5,0,왜 이제야 알았을까...,피부과 번거롭게 다니면서 오래 대기하고 진료비 약값 몇 배나 비싸게 낸 게 억울하네요ㅠㅠ 진작 알았으면 좋았을걸...
흐어랍,2023-06-02 01:30:27-07:00,5,0,왜 진작 안나오나 싶었던 서비스,"서비스 아주 훌륭합니다 ㅠㅠ
지금 신입 모집중이던데 장고 전문으로 팠었으면 바로 지원했을텐데 너무 아쉽습니다 ㅠㅠ"
ggaegull,2023-06-02 00:21:29-07:00,5,0,편리하고 좋아요~,요즘같이 코로나 시기에 병원 방문하기가 꺼려지는데 비대면 어플로 처방받고 약까지 배송받으니 너무 좋네요~
학도야,2023-06-01 23:56:13-07:00,4,0,비대면 진료에서 처방까지,"처음 경험삼아 해봤는데,, 민감한 진료사항이 아니라서 ,편리하고 비용도 절감돼서 만족스럽습니다.."
오동코,2023-06-01 23:24:07-07:00,5,0,좋아요,항상 바쁜와중에 잘이용하고있습니다
와우 좋아요,2023-06-01 22:55:24-07:00,5,0,기대이상👍,"무척 친절하시네요 
전화라고 대충봐주시는 줄 알았는데 친절히 잘 성명해 주셔서 진료받는데 부담이 없어 좋았습니다
감사합니다"
연맹탄,2023-06-01 22:31:00-07:00,5,0,집순이 최고의 어플,집에서 안나가고 약 받을 수 있는게 진짜 최고입미다
쌍둥맘홍틀러,2023-06-01 18:52:37-07:00,1,0,친절하세요,친절하시네요
CCCHESSSS,2023-06-01 17:29:02-07:00,1,0,진료비 안내 없이 자동결제,진료비 따로 적혀있는 것도 없이 연결해주더니 2만원이 진료비로 나감...
행성야기,2023-05-31 21:18:56-07:00,5,0,감사,저렴한 진료와 약처방 감사합니다
히히히쩜,2023-05-31 18:59:34-07:00,5,0,편해요,"비대면진료
너무편해요!"
ssooteon,2023-05-31 18:57:32-07:00,5,0,요즘 같은 시대에 최고!!,바쁜 현대인에게 비대면 진료를 어플로 정확하고 빠르게 최고최규
즈밍구,2023-05-30 23:50:26-07:00,5,0,좋아요,항상 편하고 이용 중이에요!!
77ㅑ77F,2023-05-30 22:10:20-07:00,5,0,여태 써본 비대면 진료 앱중 가장 편해요,의사선생님 후기도 많이 쌓여있고 진료 경험도 너무 좋았습니다. 손하나 까딱 못하겠는데 처방약으로 확 낫고 싶었는데 넘 도움 되네요ㅠ
태양💥,2023-05-30 19:15:26-07:00,5,0,친절하고 편안하게,"친절하고
편안하게
대해주셔서
감사합니다"
유나리ㅣ,2023-05-30 01:39:16-07:00,5,0,좋고 편해요,병원갈 시간이 없을때 너무 편하게 잘 이용하고 있습니아
안됨1244332,2023-05-30 00:24:35-07:00,5,0,자라나라 머리머리,정수리를 살리자
하나좋아,2023-05-29 23:38:56-07:00,5,0,나만의 닥터는 최고입니다,나만의 닥터만한 어플 못봤음. 진짜 최고임. 나만의 닥터가 있어줘서 진짜 너무 고마움.
Sofun9,2023-05-29 21:48:09-07:00,5,0,편리하고 빠른 진료 처방 좋네요,좋습니다.
왜들그리다운돼있엉,2023-05-29 08:34:42-07:00,5,1,인공눈물처방,인공눈물 처방받고 연계약국으로 배송신청했는데 1주일이 지나도 배송 안 와서 문의 넣었더니 바로 해결해주셨습니다. 퀵배송으로 다음날 바로옴ㅎㅎ. 요즘 비대면 어플 많은데 여기는 맘편히 사용해도 될듯..ㅎㅎ☺️ 사실 서비스는 문제가 생겼을때 가장 드러나는 법이자나요
쩡잉야,2023-05-29 05:57:33-07:00,5,0,급하게 진료 필요할 때 좋아요,늦은 밤 공휴일 진료가 필요할 때 접수도 빠르고 좋아요
삐뺘뱌,2023-05-29 04:16:27-07:00,5,0,너무좋아요,아플때너무좋습니다
ism2703,2023-05-29 00:41:54-07:00,5,0,좋네용,처음 해봤는데 편하네요~ 앞으로도 이용할것 같아용
쩰리뽀공듀,2023-05-28 23:54:31-07:00,5,0,나만의 닥터 최고♥️,언제 어디서든 비대면으로 편리하게 진료 볼수있고 의사선생님도 직접 정해서 볼수있으니 너무 편하고 좋아요 결제방식도 간편해서 전화한통후 증상 말하고 결제후 간편하게 집에서 받아볼수있으니 너무 좋네요
토토두부맘,2023-05-28 21:48:01-07:00,5,0,최고에요,진짜 너무 좋아요 약이 급해서 혹시나 될까해서 이용해봤는데 배송도 빠르고 너무 좋네요 ㅠㅠ
엠디엔피,2023-05-28 08:35:31-07:00,5,0,비대면진료로 환자에게 편리함을 제공하는 앱,나만의닥터 제발 없어지지말아주세요 ㅠ
보링^^,2023-05-28 03:35:18-07:00,1,1,비대면 진료,"비대면 진료 급할땐 좋지만 약 처방할 때 기본적인 주의사항과 부작용 안내는 필수인데 이 기본적인 것조차 안하시는 걸 보고 충격먹었네요,, 아무리 비대면 진료여도 유선상으로 설명은 가능한 부분인데 의사와 업체 모두 경각심을 가지셔야 할 것 같습니다. 24**의원 조심하세요."
Yunmi84,2023-05-27 21:44:46-07:00,5,0,넘좋아요,"코로나로 첨 사용해 봤는데 주말에
이렇게 편리하게 사용하다니 넘 좋네요"
하지여,2023-05-27 19:49:07-07:00,5,0,친절하게 약제 해주셔서 감사합니다,친절하게 약제 해주셔서 감사합니다
레어난,2023-05-26 22:06:58-07:00,5,0,겁내 만족합니다,너무 편리해요 직장인 필수템
Wjswls89,2023-05-26 18:59:16-07:00,5,0,좋아요,빠르고 좋아요
하신성,2023-05-25 23:44:51-07:00,5,0,제발,효과있길
우우아우아우아우ㅏ,2023-05-25 21:45:11-07:00,5,0,좋습니더,직장때문에 병원가기가 어려운데 아주 편리합니다
리리릴라오,2023-05-25 20:37:42-07:00,5,0,비대면진료짱👍🏻,비대면으로 진료보고 약까지 받으면 넘나 편하고 😄
ㅣㅐㅛ아,2023-05-24 23:42:49-07:00,4,0,나이스합니다,진짜제일편함…
tkejr147,2023-05-24 19:47:32-07:00,5,0,편하고 좋아요,병원 가기 힘들었는데 편하고 좋아요
좇간지,2023-05-24 18:26:51-07:00,5,0,비대면 진료 맘에 들어요,빠르고 정말 좋네요
Gkgkka,2023-05-24 08:46:55-07:00,5,0,굿,ㄱㄱ
ㅑ어자라낱,2023-05-24 07:21:55-07:00,5,0,최고에용,바빠서 병원못갈때 편리해요
용서mama,2023-05-23 18:00:55-07:00,5,0,비대면진료,빠른진료에민족합니다
codusasdf,2023-05-23 08:26:06-07:00,5,0,늦은시간에도 감사드립니다,도저히 병원갈 시간이 없어 처음 시도해봤는데 빠르게 처방해주셔서 감사합니다 ㅎㅎ 조곤조곤 친절하십니다
스티브 잡스슨,2023-05-22 23:28:08-07:00,5,0,이게 되네요 ㅜㅜㅜ,전화로 진료받고 약 받는게 된다니 ㅜㅜ 코로나 때문에 엄청 고생했는데 덕분에 잘 지나갔습니다 ㅜㅜㅜㅜ 글고 고객상담해주시는 분이 진짜 친절했어요 ㅜㅜ 늦은 저녁인데도 친절하게 이야기해주시고 차근차근 설명해주셔서 약까지 무사히 받았네요 ㅜㅜ 이거 혹시 앱 사장님이 보신다면 상담하시는분들 월급좀 올려주세여 ㅜㅜ
짬짱111,2023-05-22 22:32:14-07:00,5,0,굿,너무 편하고 넘 좋음
직원이다,2023-05-22 19:00:04-07:00,5,0,비대면 진료,간편하고 시간 아낄 수 있어서 좋아요
jkllo2030,2023-05-22 06:38:32-07:00,5,0,좋아요,회사를 다니면 평일에 대면진료 받기가 어려운데 편하고 좋아요
바크콜그란데,2023-05-22 02:48:23-07:00,5,0,비대면진료,비대면진료 처음 받아봤는데 시간이 많이 없는 직장인한테 너무 편리하고 좋습니다! 앞으로도 자주 이용할 것 같습니다
꿀냥냥,2023-05-21 21:15:09-07:00,5,0,너무조아요,편리하고 가격도 저렴해서 너무 좋습니다
응급모면,2023-05-19 07:39:46-07:00,5,1,와….최고예요,어쩌다…금요일 밤에 실수를하게 되어서 급하게 사후 피임약을 먹어야 했는데 인터넷에 쳐보니까 이 어플이 가능하다고 하더라구요… 덕분에 응급처방받고 위기를…… ㅜㅠㅠㅠ 다신 이런 일이 있으면 안되겠지만 정말 이 어플 덕에 살았어요 ㅠㅠㅠ 감사합니다
넌나의별이얌,2023-05-18 22:07:17-07:00,5,0,편리해서 너무 좋아요,비대면으로 하는거라 사실 반신반의 하면서 어플을 깔았는데 생각했던 것 보다 더 편리하고 빠르게 진행되서 좋았어요
john3kim,2023-05-18 21:36:29-07:00,5,0,나만의 닥터 최고,우선 비대면도 비대면이지만 의사선생님이 엄청 친절하셨어요. 직접 대면해서 받는 서비스만큼 도움되는 설명 해주시고 약국도 고를 수 있다는 점도 좋아요.
프렌즈으러언,2023-05-18 21:30:04-07:00,5,0,기대됩니다,"비대면 지료에 대해 생소했는데
어플도 신선하고 좋은것같습니다
앞으로 기대됩니다"
dfvcbhhfdfnkik,2023-05-18 19:21:44-07:00,5,0,편리하네요,상담도 간략히 필요한 부분만 얘기해줘서 봏았습니다
허겅,2023-05-18 19:13:57-07:00,5,0,비대면 진료가 가능해서 편해요!,나만의 닥터를 이용해서 집에서도 비대면 진료를 받을 수 있어서 편리하고 좋더라구요! 몸이 많이 아파서 외출을 하기 힘든 날에 종종 이용할 예정입니다✨편리한게 최고네요👍🏻
이잉ㅇ나이장,2023-05-18 19:12:12-07:00,5,0,좋아요!!!,간편하게 사용할수 있어서 좋고 비대면으로 약처방과 진료 까지 볼수 있어서 좋아요!!
느리다느려느려느려,2023-05-18 19:09:01-07:00,5,0,간편하고 좋아요,꿀정보 진짜 많고 건강에 대한 상식 같은것도 알수있어서 너무 좋아요 비대면진료의 편리성까지 !!! 간편하고 알차네요
초코쵸코코,2023-05-18 19:07:51-07:00,5,0,너무 편하고 좋습니다!,집에서도 약을 처방 받을 수 있다니..!! 너무 편리해지고 좋아진 것 같아요!!ㅎㅎ
예나민,2023-05-18 19:06:35-07:00,5,0,나만의닥터 너무편해여,다른 어플들과 비교해봐도 직관적이고 편리하더라구요 비대면진료도 가능하고 약도 청구할수있고 세성 너무좋아졌네여 ㅎㅎ 앞으로 열심히 더이용할게용
굔굔쓰,2023-05-18 17:13:28-07:00,5,0,정말편리하고좋네요,직접 병원에 가지 않고 비대면으로 진료를 받을 수 있다니 육아를 하고 있는 육아맘으로서 아기를 데리고 병원에 가는게 쉽지 않은 일인데 비대면 진료를 받을 수 있오 정말 편리한것 같아요. 앞으로 자주 이용할것 같아요!
Ksyul,2023-05-18 14:48:11-07:00,5,0,삐르고 간편!!시간자유!!,감동 ㅠㅠ 최고의 어플이네요🫶🏻퀵이 더빨랏으면 하는 희망 ㅠㅠ
삭제 부탁해요. 플리즈,2023-05-17 17:22:00-07:00,4,0,비대면진료 모두의 닥터,비대면진료 모두의 닥터 급할 때 진료 전화로 보고 약 수령 가능하니 좋아요. 예약도 손쉽게 가능하고 편리합다! 앞으로도 바쁘거나 오프라인 예약 힘들 때 이용할 것 같아요.
개선해라제발,2023-05-17 09:57:10-07:00,5,0,좋은 어플입니다:),항목별 다양한 의사와 진료비를 확인할 수 있고 병원가는 수고로움 없이 집에서 좋은 금액에 처방받을 수 있는 것이 좋습니다:)
